Word,Lemma,POS,# Occurrences
特有,特有,な-Adjective,1
アッ,あっ,Interjection,1
ハワ,ハワ,Noun,1
こわ,怖い,い-Adjective,1
えーッ,ええ,Interjection,1
キャア,きゃあ,Interjection,1
ゴウトウ,,Noun,1
賭場,賭場,Noun,1
ゼン,ゼン-外国,Noun,1
ブサメン,,Noun,1
アゲアゲ,,Noun,1
すすぎ,濯ぎ,Noun,1
キモい,きもい,い-Adjective,1
おもしろかっ,面白い,い-Adjective,1
聞かし,聞かす,Verb,1
コロシ,殺し,Noun,1
ボウ,ボウ,Code,1
あやしい,怪しい,い-Adjective,1
おしえる,教える,Verb,1
ヤッバー,,Noun,1
ダマ,だま,Noun,1
オモシロ,面白い,い-Adjective,1
どきどき,どきどき,Adverb,1
ジロジロ,じろじろ,Adverb,1
チョロ,ちょろ,Adverb,1
マジイケメン,,Noun,1
捕まりゃ,捕まる,Verb,1
メチャメチャ,目茶目茶,な-Adjective,1
そんなあ,そんな,Adnominal,1
もらお,貰う,Verb,1
気前,気前,Noun,1
アチャチャチャ,,Noun,1
けどー,けれど,Particle,1
ビビら,びびる,Verb,1
続けよっ,続ける,Verb,1
ヒキョー,,Noun,1
のー,の,Particle,1
バカバカし,馬鹿馬鹿しい,い-Adjective,1
天邪鬼,天の邪鬼,Noun,1
利口,利口,な-Adjective,1
馴れ合っ,馴れ合う,Verb,1
通り越し,通り越す,Verb,1
いたわる,労わる,Verb,1
お陀仏,御陀仏,Noun,1
大人び,大人びる,Verb,1
腹立て,腹立てる,Verb,1
汲ん,汲む,Verb,1
しでかす,為出かす,Verb,1
持ち歩い,持ち歩く,Verb,1
滑稽,滑稽,Noun,1
連帯,連帯,Noun,1
沸い,沸く,Verb,1
人望,人望,Noun,1
見透かせる,見透かす,Verb,1
申告,申告,Noun,1
盛れる,盛る,Verb,1
アグレッシブ,アグレッシブ-aggressive,な-Adjective,1
冥途,冥土,Noun,1
てける,てく,Auxiliary Verb,1
汲みとっ,汲み取る,Verb,1
毒舌,毒舌,Noun,1
骨身,骨身,Noun,1
染みる,染みる,Verb,1
傷つけよう,傷付ける,Verb,1
単,単,Prefix,1
細胞,細胞,Noun,1
隠し事,隠し事,Noun,1
憎らしい,憎らしい,い-Adjective,1
目下,目下,Noun,1
ガタ,がた,Noun,1
栄光,栄光,Noun,1
ビビりゃ,びびる,Verb,1
全盛,全盛,Noun,1
直結,直結,Noun,1
聞き流し,聞き流す,Verb,1
当てずっぽう,当てずっぽう,Noun,1
真顔,真顔,Noun,1
抽象,抽象,Noun,1
かまけ,かまける,Verb,1
おそ,遅い,い-Adjective,1
ろか,濾過,Noun,1
礼節,礼節,Noun,1
重んじる,重んずる,Verb,1
背負い込もう,背負い込む,Verb,1
うのみ,鵜呑み,Noun,1
嫁ぐ,嫁ぐ,Verb,1
伴侶,伴侶,Noun,1
逃げ腰,逃げ腰,Noun,1
欠ける,欠ける,Verb,1
年配,年配,Noun,1
馴れ馴れしい,馴れ馴れしい,い-Adjective,1
褒める,褒める,Verb,1
熟年,熟年,Noun,1
フシ,節,Noun,1
隣り,隣り,Noun,1
今日び,今日日,Noun,1
受け手,受け手,Noun,1
膨らます,膨らます,Verb,1
アラカン,アラカン,Noun,1
老け込む,老け込む,Verb,1
引導,引導,Noun,1
座ら,座る,Verb,1
安っぽい,安っぽい,い-Adjective,1
矢継ぎ,矢継ぎ,Noun,1
言えん,言う,Verb,1
特権,特権,Noun,1
上の空,上の空,Noun,1
まっとう,真っ当,な-Adjective,1
二の腕,二の腕,Noun,1
チラ見,ちら見,Noun,1
禁句,禁句,Noun,1
敷居,敷居,Noun,1
捻り出す,捻り出す,Verb,1
喜ばす,喜ばす,Verb,1
言い分,言い分,Noun,1
茶の間,茶の間,Noun,1
昔馴染み,昔馴染み,Noun,1
錯誤,錯誤,Noun,1
バッサリ,ばっさり,Adverb,1
斬っ,切る,Verb,1
欠落,欠落,Noun,1
突飛,突飛,Noun,1
ときたま,時たま,Adverb,1
懐かしむ,懐かしむ,Verb,1
ボヤ,小火,Noun,1
平凡,平凡,Noun,1
きゅうり,胡瓜,Noun,1
ハチミツ,蜂蜜,Noun,1
悲しく,悲しい,い-Adjective,1
膨らま,膨らむ,Verb,1
混ぜ,交ぜる,Verb,1
食いモン,食い物,Noun,1
呪う,呪う,Verb,1
代用,代用,Noun,1
盛り下がる,盛り下がる,Verb,1
即,即,Adverb,1
のめり込む,のめり込む,Verb,1
乗れる,乗る,Verb,1
汗臭い,汗臭い,い-Adjective,1
スポ根,スポ根,Noun,1
弄ん,弄ぶ,Verb,1
長引く,長引く,Verb,1
なさん,為さる,Verb,1
老体,老体,Noun,1
ヒザ,膝,Noun,1
言いよる,言い寄る,Verb,1
旨み,旨み,Noun,1
ゴォッホ,,Noun,1
グシュ,,Noun,1
めぐん,芽ぐむ,Verb,1
フンパツ,奮発,Noun,1
並べる,並べる,Verb,1
煮る,煮る,Verb,1
しっしっ,しっしっ,Interjection,1
とんずら,とんずら,Noun,1
昇る,上る,Verb,1
ギィー,ぎい,Adverb,1
モーレツ,猛烈,な-Adjective,1
当たり散らし,当たり散らす,Verb,1
アヂヂヂ,,Noun,1
慣れりゃ,慣れる,Verb,1
まこと,真,Noun,1
モウロク,耄碌,Noun,1
可笑しい,可笑しい,い-Adjective,1
こさえ,拵える,Verb,1
せがま,せがむ,Verb,1
騙せ,騙す,Verb,1
はしたない,はしたない,い-Adjective,1
還し,返す,Verb,1
ひゃあ,ひゃあ,Interjection,1
罰あたり,罰当たり,Noun,1
辿りつけ,辿り着く,Verb,1
取り直し,取り直す,Verb,1
利き,利く,Verb,1
クチバシ,嘴,Noun,1
丸めこめ,丸め込める,Verb,1
とどめ,止め,Noun,1
手切れ,手切れ,Noun,1
打ち解け,打ち解ける,Verb,1
ちょくちょく,ちょくちょく,Adverb,1
加勢,加勢,Noun,1
昇ろう,上る,Verb,1
値打,値打ち,Noun,1
芝居,芝居,Noun,1
ヒッヒ,,Noun,1
あいたたた,あいた,Interjection,1
目先,目先,Noun,1
図々しい,図々しい,い-Adjective,1
ヒャッヒャッ,,Noun,1
惜しけりゃ,惜しい,い-Adjective,1
イヒヒ,,Noun,1
ちまい,ちまう,Auxiliary Verb,1
イロ,色,Noun,1
ケチケチ,けちけち,Adverb,1
うれしく,嬉しい,い-Adjective,1
イジめ,苛め,Noun,1
群れる,群れる,Verb,1
はぁー,はあ,Interjection,1
泣かし,泣かす,Verb,1
ホシ,星,Noun,1
発音,発音,Noun,1
そらさ,逸らす,Verb,1
ごまかそう,ごまかす,Verb,1
ひる,昼,Noun,1
くらべ,比べる,Verb,1
どくし,毒する,Verb,1
きぞく,貴族,Noun,1
ばしら,柱,Noun,1
さつ,さっ,Adverb,1
じん,腎,Noun,1
みす,御簾,Noun,1
つよく,強い,い-Adjective,1
ちだ,チダ,Noun,1
めだち,目立つ,Verb,1
たがり,たがる,Auxiliary Verb,1
むけ,向ける,Verb,1
まんなか,真ん中,Noun,1
なんなく,難なく,Adverb,1
そらし,逸らす,Verb,1
たんき,短気,Noun,1
はんせ,反する,Verb,1
きづか,気付く,Verb,1
きよ,着る,Verb,1
しゅん,旬,Noun,1
おんびん,穏便,な-Adjective,1
みえる,見える,Verb,1
かくさ,隠す,Verb,1
かんせつ,関節,Noun,1
だっせ,脱する,Verb,1
げーむ,ゲーム-game,Noun,1
かくす,隠す,Verb,1
きまずく,気まずい,い-Adjective,1
はずかしく,恥ずかしい,い-Adjective,1
あぶなっかしい,危なっかしい,い-Adjective,1
ごはん,御飯,Noun,1
ハンバーグ,ハンバーグ-hamburg,Noun,1
すぱー,すぱー,Adverb,1
よろこぶ,喜ぶ,Verb,1
ふとる,太る,Verb,1
どさくさ,どさくさ,Noun,1
まぎれ,紛れる,Verb,1
やさい,野菜,Noun,1
ブブ,ぶぶ,Interjection,1
げいのう,芸能,Noun,1
しんぶん,新聞,Noun,1
きぜん,毅然,な-Adjective,1
けち,けち,Noun,1
ぐれ,ぐれる,Verb,1
とりくめ,取り組む,Verb,1
えいえん,永遠,Noun,1
すごん,凄む,Verb,1
おおきな,大きな,Adnominal,1
せんしゅ,選手,Noun,1
まにあう,間に合う,Verb,1
じょし,除する,Verb,1
めあて,目当て,Noun,1
りょう,リョウ,Noun,1
なやむ,悩む,Verb,1
まくら,枕,Noun,1
たいてい,大抵,Adverb,1
ぐみ,茱萸,Noun,1
ころし,殺す,Verb,1
ゆめ,夢,Noun,1
ならし,均し,Noun,1
コウノトリ,鸛,Noun,1
愛し合え,愛し合う,Verb,1
はこん,運ぶ,Verb,1
つうじる,通ずる,Verb,1
めんどー,面倒,Noun,1
しあう,為合う,Verb,1
はぐらかさ,はぐらかす,Verb,1
かのじょ,彼女,Pronoun,1
いなさ,いなさ,Noun,1
はじまり,始まり,Noun,1
むき,向き,Noun,1
そだっ,育つ,Verb,1
どうし,同士,Suffix,1
わすれる,忘れる,Verb,1
かこ,カコ,Noun,1
しょう油,醤油,Noun,1
しょうゆ,醤油,Noun,1
まちがい,間違い,Noun,1
たべもの,食べ物,Noun,1
あじ,味,Noun,1
かきゅう,火急,Noun,1
ふくらむ,膨らむ,Verb,1
めし,飯,Noun,1
からく,辛い,い-Adjective,1
たべれ,食べる,Verb,1
しゅみ,趣味,Noun,1
ねだる,強請る,Verb,1
ひとりじめ,独り占め,Noun,1
ほしけりゃ,欲しい,い-Adjective,1
しょく,食,Noun,1
せいろん,セイロン,Noun,1
はらぺこ,腹ぺこ,Noun,1
はいり,入る,Verb,1
レター,レター-letter,Noun,1
クーポン,クーポン-coupon,Noun,1
へんじ,返事,Noun,1
らぶ,ラブ-love,Noun,1
おどかさ,脅かす,Verb,1
にんき,人気,Noun,1
はく,拍,Noun,1
とくし,督する,Verb,1
わりびき,割り引く,Verb,1
よむ,読む,Verb,1
うり,瓜,Noun,1
ひくい,低い,い-Adjective,1
たてまえ,建て前,Noun,1
はりあう,張り合う,Verb,1
たかる,集る,Verb,1
みとめ,認める,Verb,1
ひっぱり,引っ張る,Verb,1
だこ,蛸,Noun,1
ひるね,昼寝,Noun,1
やるき,遣る気,Noun,1
むかつく,むかつく,Verb,1
鬼ごっこ,鬼ごっこ,Noun,1
ようち,幼稚,な-Adjective,1
あそべ,遊ぶ,Verb,1
あんぜん,安全,Noun,1
はずし,外す,Verb,1
せんせん,戦々,Noun,1
ゆるせ,許す,Verb,1
みるめ,海松布,Noun,1
なぐさめ,慰む,Verb,1
かんがえる,考える,Verb,1
にがて,苦手,Noun,1
びょうどう,平等,Noun,1
たたかっ,戦う,Verb,1
まもる,守る,Verb,1
ようしゃ,要する,Verb,1
とし,年,Noun,1
ゆっ,言う,Verb,1
れい,れる,Auxiliary Verb,1
おもわせ,思わす,Verb,1
しゅっ,しゅっ,Adverb,1
きん,金,Noun,1
くろう,苦労,Noun,1
せいかつ,生活,Noun,1
まもれ,守る,Verb,1
いじょう,以上,Noun,1
はなしあい,話し合う,Verb,1
しんけい,神経,Noun,1
もちぬし,持ち主,Noun,1
おわっ,終わる,Verb,1
かんどう,勘当,Noun,1
なみだ,涙,Noun,1
なきむし,泣き虫,Noun,1
にん,煮る,Verb,1
かわっ,変わる,Verb,1
ゆうき,勇気,Noun,1
ずる,ずる,Adverb,1
ちっちゃな,小さな,Adnominal,1
あまえ,甘え,Noun,1
げんじつ,現実,Noun,1
きずつける,傷付ける,Verb,1
仲良し,仲良し,Noun,1
ひらきなおり,開き直る,Verb,1
ないき,ナイキ,Noun,1
ていこう,抵抗,Noun,1
なれなれしく,馴れ馴れしい,い-Adjective,1
こらす,凝らす,Verb,1
こええ,怖い,い-Adjective,1
おれい,オレイ,Noun,1
かしこい,賢い,い-Adjective,1
おこない,行う,Verb,1
らば,騾馬,Noun,1
くぐっ,潜る,Verb,1
びびん,びびる,Verb,1
きゃーっ,きゃあ,Interjection,1
おどし,脅す,Verb,1
つげん,告げる,Verb,1
とりけす,取り消す,Verb,1
いしょう,衣装,Noun,1
おちつい,落ち着く,Verb,1
ぎゃくたい,虐待,Noun,1
もて,持つ,Verb,1
せっかい,節介,Noun,1
たのん,頼む,Verb,1
かんけい,関係,Noun,1
かたら,騙る,Verb,1
フェア,フェア-fair(公正な),な-Adjective,1
すすん,進む,Verb,1
かいもの,買い物,Noun,1
かって,嘗て,Adverb,1
かしこく,賢い,い-Adjective,1
ものしり,物知り,Noun,1
びんた,びんた,Noun,1
きかす,利かす,Verb,1
イッテエ,,Noun,1
うらぎる,裏切る,Verb,1
ギョギョギョ,,Noun,1
うらぎれ,裏切る,Verb,1
おわり,終わり,Noun,1
かんがえよう,考える,Verb,1
あつ,厚い,い-Adjective,1
じょー,じょー,Adverb,1
はつ,発,Suffix,1
さむけ,寒気,Noun,1
かぜ,風邪,Noun,1
むける,向ける,Verb,1
うみ,海,Noun,1
おんなじ,同じ,な-Adjective,1
よわ,弱い,い-Adjective,1
ふんぱつ,奮発,Noun,1
オフレコ,オフレコ,Noun,1
ジー,爺,Noun,1
だーん,だーん,Adverb,1
みせかけ,見せ掛ける,Verb,1
ころす,殺す,Verb,1
むかつい,むかつく,Verb,1
せかい,世界,Noun,1
あつめ,集める,Verb,1
あらそう,争う,Verb,1
わらっ,笑う,Verb,1
もえ,燃える,Verb,1
へいき,平気,Noun,1
うまれ,生まれる,Verb,1
はやし,林,Noun,1
きこえる,聞こえる,Verb,1
たのし,楽しい,い-Adjective,1
さめ,冷める,Verb,1
ドリ,鳥,Noun,1
うら,うら,Pronoun,1
こうげき,攻撃,Noun,1
ゲンジツ,,Interjection,1
そだち,育つ,Verb,1
かめん,仮面,Noun,1
むかし,昔,Noun,1
かくにん,確認,Noun,1
だまし,騙し,Suffix,1
やい,やい,Interjection,1
じょうず,上手,な-Adjective,1
おどかし,脅かし,Noun,1
たま,偶,Adverb,1
にげろ,逃げる,Verb,1
オニ,鬼,Noun,1
あらし,荒らす,Verb,1
つみ,罪,Noun,1
ゆるさ,許す,Verb,1
あらす,荒らす,Verb,1
のろわ,呪う,Verb,1
テン,テン-ten,Noun,1
さいこう,最高,Noun,1
しつもん,質問,Noun,1
きたい,期待,Noun,1
ジブン,自分,Noun,1
はなす,離す,Verb,1
ベロベロ,べろべろ,Adverb,1
せいかく,性格,Noun,1
かわる,変わる,Verb,1
いじめっこ,苛めっ子,Noun,1
みのがし,見逃す,Verb,1
いいふらし,言い触らす,Verb,1
ニン,人,Suffix,1
あき,飽きる,Verb,1
キョーミ,興味,Noun,1
ケッキョク,,Noun,1
キネ,杵,Noun,1
セントウサイカイ,,Noun,1
よぶ,呼ぶ,Verb,1
ムシャクシャ,むしゃくしゃ,Adverb,1
うけとっ,受け取る,Verb,1
ジョウホウ,,Noun,1
へいわ,平和,Noun,1
しゅぎょう,修業,Noun,1
ぶそく,不足,Noun,1
やさしい,優しい,い-Adjective,1
ダイコン,大根,Noun,1
やくしゃ,訳者,Noun,1
つかっ,使う,Verb,1
たあ,た,Auxiliary Verb,1
おおもの,大物,Noun,1
ホドホド,程々,Noun,1
ソート,ソート-sort,Noun,1
でかく,でかい,い-Adjective,1
わあい,わあい,Interjection,1
たからもの,宝物,Noun,1
とくべつ,特別,な-Adjective,1
ふとっぱら,太っ腹,Noun,1
びんぼう,貧乏,Noun,1
だいすき,大好き,な-Adjective,1
ようい,用意,Noun,1
しな,死ぬ,Verb,1
ココロ,心,Noun,1
ことわっ,断る,Verb,1
からだ,体,Noun,1
よゆう,余裕,Noun,1
マエ,前,Noun,1
かえし,孵す,Verb,1
みすてる,見捨てる,Verb,1
のぞみ,望み,Noun,1
うらま,恨む,Verb,1
すて,捨てる,Verb,1
ザイ,材,Noun,1
オエ,オエ,Noun,1
ぬけ,抜ける,Verb,1
あえ,合う,Verb,1
はいっ,入る,Verb,1
なかせ,泣かす,Verb,1
なくなん,無くなる,Verb,1
おんなのこ,女の子,Noun,1
なかし,泣かす,Verb,1
かえっ,孵る,Verb,1
モヤ,靄,Noun,1
シツコイ,しつこい,い-Adjective,1
敗,負け,Noun,1
ぴゅあ,ピュア-pure,Noun,1
ルナラ,,Noun,1
マク,マク,Code,1
トコロダガ,,Noun,1
履,,Noun,1
エテクレルナヨ,,Noun,1
シノギ,凌ぎ,Noun,1
削,,Noun,1
ワセテイナイカ,,Noun,1
クシタ,,Noun,1
辱,忝い,い-Adjective,1
邪悪,邪悪,Noun,1
ケタナ,,Noun,1
計,計,Prefix,1
ライダゾ,,Noun,1
ホド,ホド,Noun,1
業火,業火,Noun,1
ばー,ばあ,Adverb,1
ナンカ,ナンカ-nangka,Noun,1
跡形,跡形,Noun,1
砕,サイ,Code,1
イウカ,イウカ,Noun,1
デキルコトナラ,,Noun,1
カナイ,カナイ,Noun,1
越,コシ,Noun,1
シタコト,,Noun,1
刻,刻,Noun,1
趣向,趣向,Noun,1
ワレ,我,Pronoun,1
ナレ,慣れ,Noun,1
ワセヌ,,Noun,1
ケクライ,,Noun,1
ワセテイルヨウダナ,,Noun,1
サセル,,Noun,1
邪,ジャ,Code,1
シタモノダケ,,Noun,1
怯,怯,Noun,1
形相,形相,Noun,1
エラレンナ,,Noun,1
踏,,Noun,1
ワキマエヌ,,Noun,1
アルヨウダナ,,Noun,1
チガウヨウダナ,,Noun,1
繕,ゼン,Code,1
デナ,デナ-外国,Noun,1
ワレナガラ,,Noun,1
キル,キル-kill,Noun,1
奔流,奔流,Noun,1
ワセテクレ,,Noun,1
突発,突発,Noun,1
暮,暮れ,Noun,1
ムカヌ,,Noun,1
ッテルゾ,,Noun,1
はんこ,判子,Noun,1
シテイナイ,,Noun,1
鼓膜,鼓膜,Noun,1
ドウカシテルゾ,,Noun,1
ナッテイナイナ,,Noun,1
サラケ,,Noun,1
スラ,スラ,Noun,1
クコトモマタ,,Noun,1
サナノカ,,Noun,1
テオロウナ,,Noun,1
皮,皮,Noun,1
解,解,Noun,1
セヌ,,Noun,1
トル,トル-torr,Noun,1
かわいらし,可愛らしい,い-Adjective,1
シカ,鹿,Noun,1
毛並,毛並み,Noun,1
善,善,Noun,1
サトナルゾ,,Noun,1
ルコトガ,,Noun,1
ルコトカ,,Noun,1
カダゾ,,Noun,1
チナラ,,Noun,1
ナラデハ,,Noun,1
ワラナイノダカラ,,Noun,1
嗜好,嗜好,Noun,1
惹,ジャク,Code,1
発揮,発揮,Noun,1
デル,デル,Noun,1
カワイラシサ,,Noun,1
エルナ,エルナ-外国,Noun,1
オレタチヨリモ,,Noun,1
マレタ,,Noun,1
譲,ユズル,Noun,1
ナラバソレ,,Noun,1
ミロ,ミロ,Noun,1
イツイテクレル,,Noun,1
駆使,駆使,Noun,1
セネバ,,Noun,1
キテイケヌカ,,Noun,1
イノダナ,,Noun,1
レヌヤツダ,,Noun,1
ダノ,,Noun,1
遂に,遂に,Adverb,1
メルマデ,,Noun,1
堕,堕,Noun,1
チタ,チタ-Chita,Noun,1
ジヌダロウガ,,Noun,1
先住,先住,Noun,1
シケリャ,,Noun,1
還,,Noun,1
ソノママオマエタチ,,Noun,1
飢,飢え,Noun,1
ッテイレバヨカッタノニ,,Noun,1
冒,犯す,Verb,1
発情,発情,Noun,1
カマウヒマ,,Noun,1
サレナイカラ,,Noun,1
イナイゾ,,Noun,1
エルノダナ,,Noun,1
モウスデニ,,Noun,1
ナイカ,,Noun,1
ツカラナカッタ,,Noun,1
遭,ソウ,Code,1
ワセテマデ,,Noun,1
エナイノダガナ,,Noun,1
ヤレル,,Noun,1
ラレテイルカラナ,,Noun,1
狩,狩り,Noun,1
サレヌコトダ,,Noun,1
キ長,気長,な-Adjective,1
ラエル,ラエル,Noun,1
愛護,愛護,Noun,1
アルラシイナ,,Noun,1
ウクナルノ,,Noun,1
デハナイノカ,,Noun,1
気付,気付け,Noun,1
ッタモノ,,Noun,1
ロシテモライタイノダガ,,Noun,1
イツメルコト,,Noun,1
シマセルコトナノダ,,Noun,1
オケ,オケ-orchestra,Noun,1
ナラナイノカ,,Noun,1
摩擦,摩擦,Noun,1
確,固い,い-Adjective,1
カニ,蟹,Noun,1
飼,飼い,Suffix,1
ラサレタ,,Noun,1
畜生,畜生,Noun,1
ドモ,共,Suffix,1
エバ,エバ-Eva,Noun,1
サラ,皿,Noun,1
クスルゾ,,Noun,1
カレタ,カレタ,Noun,1
覆,フク,Code,1
ツモ,ツモ-自摸,Noun,1
サヨ,,Noun,1
ムク,無垢,Noun,1
年端,年端,Noun,1
カヌ,,Noun,1
サラシテマデ,,Noun,1
スルノミ,,Noun,1
護,モリ,Noun,1
ルコ,ルコ-外国,Noun,1
トガ,トガ,Noun,1
ダケナノダカラ,,Noun,1
メラレルノカ,,Noun,1
映,エイ,Code,1
デア,デア,Noun,1
掲,,Noun,1
ゲズ,,Noun,1
投,投げる,Verb,1
ジタ,ジタ,Noun,1
ナノダロウ,,Noun,1
イズレ,,Noun,1
百害,百害,Noun,1
一利,一利,Noun,1
ツケテオケ,,Noun,1
リデサエモ,,Noun,1
討伐,討伐,Noun,1
好機,好機,Noun,1
シン,しん,Noun,1
デイル,デール-外国,Noun,1
ソシテ,,Noun,1
ロシイ,,Noun,1
育,育,Suffix,1
コウナノカ,,Noun,1
フザケテ,,Noun,1
イルモノカ,,Noun,1
ウトコロ,,Noun,1
鳴,ナル,Noun,1
腹の虫,腹の虫,Noun,1
クナッタノ,,Noun,1
ゲテイルノ,,Noun,1
フッカケ,吹っ掛ける,Verb,1
自制,自制,Noun,1
ルモノカ,,Noun,1
含,含む,Verb,1
クト,クト,Noun,1
喚,,Noun,1
クソウダナ,,Noun,1
揺,,Noun,1
ッテモイイノダガナ,,Noun,1
モシ,モシ,Noun,1
ンデモラエルノカ,,Noun,1
ウラヤマシイナ,,Noun,1
タサレルヤツ,,Noun,1
ッテヤランコトモナイ,,Noun,1
カケヨウトシテモ,,Noun,1
イカヌゾ,,Noun,1
セタ,セタ-Seta,Noun,1
シテクレテモカマワヌゾ,,Noun,1
シクハナイ,,Noun,1
メロ,メロ-melody,Noun,1
キッ,きっ,Adverb,1
イテカナワン,,Noun,1
エヌ,,Noun,1
ッテルソレ,,Noun,1
ジルト,,Noun,1
直立,直立,Noun,1
サセラレル,,Noun,1
起,起,Noun,1
キルカワカラヌゾ,,Noun,1
トットと,とっとと,Adverb,1
しゅく,宿,Noun,1
ソレモマタ,,Noun,1
前任,前任,Noun,1
エルコトカ,,Noun,1
イツメタ,,Noun,1
ブル,ブル-bull,Noun,1
シタトキ,,Noun,1
臆,ああ,Interjection,1
シテイルナ,,Noun,1
ウツ,鬱,Noun,1
スルカッ,,Noun,1
手の内,手の内,Noun,1
ソラ,空,Noun,1
ジヌガナ,,Noun,1
ジラレヌホド,,Noun,1
ワザワザ,態々,Adverb,1
シカケテ,,Noun,1
テイルノダ,,Noun,1
アルノダロウ,,Noun,1
爪磨,爪磨,Noun,1
肉球,肉球,Noun,1
ヤメ,止める,Verb,1
イワレルト,,Noun,1
ヤリタクナル,,Noun,1
スレ,スレ-thread,Noun,1
禁,禁,Noun,1
ジラレタ,,Noun,1
イナノカ,,Noun,1
マタヒトツ,,Noun,1
止,止め,Noun,1
ワカラヌガ,,Noun,1
身の毛,身の毛,Noun,1
ヨダツゾ,,Noun,1
一線,一線,Noun,1
押,押し,Noun,1
シツケラレテモナ,,Noun,1
サバキダナ,,Noun,1
無言,無言,Noun,1
飽,,Noun,1
ジルラシイナ,,Noun,1
シムツモリダ,,Noun,1
美味しく,美味しい,い-Adjective,1
居間,居間,Noun,1
毛皮,毛皮,Noun,1
コウシテ,,Noun,1
ワシタ,,Noun,1
貧弱,貧弱,Noun,1
アゴ,顎,Noun,1
噛,,Noun,1
ゴトキ,,Noun,1
雄姿,雄姿,Noun,1
継,継ぎ,Noun,1
ガレル,,Noun,1
観賞,観賞,Noun,1
癒,癒える,Verb,1
躯,骸,Noun,1
サラシ,晒し,Noun,1
ホゥ,,Noun,1
申,申,Noun,1
羽織,羽織,Noun,1
戦果,戦果,Noun,1
ナノダカラナ,,Noun,1
焦,ショウ,Noun,1
はーと,ハート-heart,Noun,1
ナァ,ナア,Noun,1
レバマダ,,Noun,1
盛,盛,Noun,1
年頃,年頃,Noun,1
抱,抱え,Noun,1
カレ,彼,Pronoun,1
幼く,幼い,い-Adjective,1
ウカラナ,,Noun,1
至難,至難,Noun,1
ソウナノカ,,Noun,1
ケテル,ケテル-KTEL,Noun,1
悠久,悠久,Noun,1
差支,差し支え,Noun,1
馳,ハセ,Noun,1
離,離,Noun,1
心細,心細い,い-Adjective,1
イノダロウガ,,Noun,1
ヅケ,付け,Noun,1
裏腹,裏腹,な-Adjective,1
顔負,顔負け,Noun,1
害,害,Noun,1
面妖,面妖,Noun,1
ウノダ,,Noun,1
正装,正装,Noun,1
剛胆,豪胆,Noun,1
舞踏,舞踏,Noun,1
ダッタノカ,,Noun,1
ナンダガ,,Noun,1
マリ,マリ-Mali,Noun,1
タク,タク,Noun,1
シサモ,,Noun,1
シツ,質,Suffix,1
始メ,初め,Noun,1
ケテタ,,Noun,1
尋,尋,Noun,1
ネテ,,Noun,1
触,触れ,Noun,1
シクナイラシイナ,,Noun,1
精霊,精霊,Noun,1
敬,タカシ,Noun,1
仰,ギョウ,Code,1
ルコトニナル,,Noun,1
柔軟,柔軟,な-Adjective,1
クナッテイタノダナ,,Noun,1
巡,巡,Suffix,1
レルゾ,,Noun,1
疎通,疎通,Noun,1
シテイタノカ,,Noun,1
シタノダナ,,Noun,1
刃,刃,Noun,1
向,向き,Suffix,1
カウ,カウ-cow,Noun,1
ワッタ,,Noun,1
ワレナカッタ,,Noun,1
不徳,不徳,Noun,1
ダロ,,Noun,1
シクシタツモリ,,Noun,1
スルコト,,Noun,1
ワカッタゾ,,Noun,1
小賢,小賢,Noun,1
子孫,子孫,Noun,1
遺,イ,Code,1
ワセ,,Noun,1
エナカッタノカ,,Noun,1
迷,迷,Noun,1
ソレデコソ,,Noun,1
クツモリカ,,Noun,1
ゼヒ,是非,Adverb,1
エモライタイモノダ,,Noun,1
論法,論法,Noun,1
諭,サトル,Noun,1
セナ,セナ,Noun,1
配偶,配偶,Noun,1
恵,メグミ,Noun,1
マレテナ,,Noun,1
アク,灰汁,Noun,1
至上,至上,Noun,1
カラナイノ,,Noun,1
イワレタラ,,Noun,1
ゲダ,,Noun,1
簿,簿,Suffix,1
セラレルカ,,Noun,1
シテイルカラ,,Noun,1
イノカ,,Noun,1
ソウイエバ,,Noun,1
マレ,マーレ-maree,Noun,1
エテクレ,,Noun,1
シナケレバ,,Noun,1
エナイ,,Noun,1
獲,得る,Verb,1
シテイタノダゾ,,Noun,1
エラレソウ,,Noun,1
イカガワシイ,,Noun,1
ケルン,ケルン-Koln,Noun,1
ワレタラ,,Noun,1
マリダ,,Noun,1
ウナ,ウナ,Noun,1
ヨクワカッタ,,Noun,1
メラレヌ,,Noun,1
知略,知略,Noun,1
ケテイル,,Noun,1
エテモ,,Noun,1
イウコトダロウ,,Noun,1
小癪,小癪,Noun,1
鵜,鵜,Noun,1
呑,呑,Suffix,1
スルダケ,,Noun,1
メサセタコト,,Noun,1
賭,賭け,Noun,1
不可欠,不可欠,な-Adjective,1
イタコトナイ,,Noun,1
超越,超越,Noun,1
コダワリ,こだわり,Noun,1
イカブリ,,Noun,1
ギタナ,汚い,い-Adjective,1
ワクバ,,Noun,1
ッテミタカッタ,,Noun,1
イテヤロウ,,Noun,1
浸し,浸す,Verb,1
アイス,アイス-ice,Noun,1
柔,柔ら,Noun,1
ラカソウナノ,,Noun,1
エテナイカ,,Noun,1
イコト,,Noun,1
気持,気持ち,Noun,1
希少,希少,な-Adjective,1
ドウセナラ,,Noun,1
ナッテナイゾ,,Noun,1
ふく,服,Noun,1
イタコトナイナ,,Noun,1
エルコト,,Noun,1
ッテクレタ,,Noun,1
